"","geneid","gene_name","type","AICc_01full","AICc_02full","AICc_07full","AICc_08full","AICc_11full","AICc_12full","AICc_13full","AICc_14full","AICc_15full","AICc_16full","AICc_01partial","AICc_02partial","AICc_07partial","AICc_08partial","AICc_11partial","AICc_12partial","AICc_13partial","AICc_14partial","AICc_15partial","AICc_16partial","model","TRUE_lambda"
"11365","FBgn0052418","vito",13,425.316634916755,427.440713833362,417.153762705402,419.011145065933,418.160814804618,417.354732847944,401.446031385977,403.839708045967,405.451810694798,407.372807350654,436.699320135418,438.470567930677,438.796598498905,433.540782841399,437.850496729294,439.557681495294,415.670397471418,417.41318355173,417.590338338188,418.599854911856,"13f",0.220228092583794
"11377","FBgn0052442","Arv1",2,487.815731229272,370.381417330522,480.676248655616,375.010609019751,491.086029098656,374.757735814311,492.089596391153,374.940022642579,482.553192313739,379.443467140409,483.837223591136,414.122560839085,485.945865721546,433.742324137448,485.952314134396,457.169521802275,486.64115241083,417.023849102047,488.799754249256,431.446469221734,"02f",0.0306171361849225
"11395","FBgn0052476","mthl14",2,487.48201695701,375.407871399073,487.45756460898,379.652503683476,489.372464137979,378.248366806565,490.264242450082,378.801292461302,488.567429687106,383.116070086688,494.76466855172,415.200972976267,494.42384467471,451.816662050238,496.775515924496,442.189369931559,496.024465319009,419.398553224597,496.513947499596,438.247669981708,"02f",0.160149681565084
"11412","FBgn0052512","CG32512",2,617.420404431704,618.058875420109,620.105134432346,620.236540550626,621.766872191718,624.559104237163,621.945182687745,621.224480798213,623.846122045252,621.677050778451,620.32026831108,609.953733681521,619.052955895289,614.220163421075,621.618854030076,618.854273970841,623.948444390082,612.859731178724,622.324112974317,615.847526547091,"02p",Inf
"11418","FBgn0052528","parvin",2,518.927619203463,505.878745148643,521.818166964213,509.298851521776,521.375918486483,510.590742102181,520.497219010284,509.70006040151,524.45679992998,514.146547544741,520.818072942174,516.165849851566,522.518767281613,523.394043548036,522.121425871359,517.760641578677,523.268151890957,517.704849008018,524.294734452282,521.980807885783,"02f",0.0720034944614672
"11479","FBgn0052666","Drak",15,462.645662729134,464.85611708125,453.404148336177,456.232839123187,451.261633058903,453.78963982902,456.270718335769,459.431067673621,440.972963899266,443.978636238841,465.17409828769,466.933246915574,462.885946097482,464.281599711585,460.338189770401,457.453826395686,461.384571257055,462.040009126322,450.694273098679,450.866962498965,"15f",0.555785140967081
"11507","FBgn0052708","CG32708",2,385.11613840053,372.226314354679,382.929622542188,376.965153551242,387.879660053993,376.401147400715,384.865092555763,376.899420102909,386.456424290463,381.371636501273,398.540855901852,381.856508172243,393.61133433015,389.8505414934,400.634086347829,391.627606285488,398.106807562496,385.306441034256,397.846643388559,391.270558756292,"02f",0.249651105882739
"11619","FBgn0053129","CG33129",2,745.488677021901,647.060215730946,741.116144605484,651.5569895719,750.149843452094,651.292849521069,748.670549255482,652.495456353838,745.641059470144,654.790342536988,741.691179381893,691.789914837901,743.374484378585,703.173557168367,743.806269925152,728.997761334989,744.415761229123,693.253696426711,745.815926534331,706.296034596664,"02f",0.0300000390850867
"11648","FBgn0053198","pen-2",2,490.353921128555,481.92587220078,491.157514037698,486.642057944292,494.407018210045,484.786663547456,493.530440843974,485.618611487748,495.542069055127,489.488759609305,487.434420882961,488.185254350727,487.624535849847,486.501554380698,489.177277149202,487.431680793676,490.446027024,492.093209033891,491.457819686395,488.966863839929,"02f",0.03
"11649","FBgn0053199","CG33199",16,742.585047637342,734.358957478625,727.920339210048,695.007380765303,730.622525477792,730.676582095699,722.211543908838,699.788838429395,710.531791634648,687.621670911079,745.647195576266,728.120636906639,743.819986057589,744.169133794327,747.171840247147,726.872013362469,728.409258102236,698.042391628593,722.985397976782,703.803349960807,"16f",0.0715259318477814
"11663","FBgn0053230","CG33230",8,342.791737871569,295.842451717889,339.458520144646,290.272446440466,345.899989347562,299.102773496871,345.692806090536,296.251492391366,341.221425137783,294.071465921671,364.543226182679,298.655744596353,357.536027553362,303.137612347175,366.658316725938,331.995456300747,359.284291700091,297.427553219601,359.513039356243,298.562339946922,"08f",1.00560054850037
"11893","FBgn0053548","SmydA-8",2,426.367300496891,404.125874043596,430.679885481972,407.516814309204,426.536954032933,410.202865958824,428.42279880116,407.62257406428,432.264078035515,411.78968016178,425.23172437749,408.123184160077,427.005090033218,414.555324851761,425.064103077361,416.907084596456,426.802433904044,410.891576153301,427.693863947072,412.916170890393,"02f",0.818921888071283
"12132","FBgn0054015","CG34015",2,461.091024849386,442.632097315874,462.778236876366,446.569847874148,464.552922068142,446.45939155723,463.392486136755,447.040075668387,466.531460709947,450.733883275273,461.275729967327,452.952610412565,463.222809180322,453.844346749879,462.187504082418,461.043189724915,465.080227679385,455.86796728072,465.981255841009,457.603087659362,"02f",0.03
"12242","FBgn0063497","GstE3",16,706.42163030896,702.90405954574,702.820637920072,695.672284989632,700.901720073683,697.321129157796,697.803479265812,688.621805947957,699.171286312016,688.884294020788,702.115938971992,700.920023769252,703.806805673691,692.059757332134,696.488130461449,695.036757757468,696.841381648574,692.627797327931,694.657732801582,685.577227607188,"16p",Inf
"12332","FBgn0082582","tmod",8,551.412239467446,539.902177807786,547.202733079542,537.629484598635,555.74378113753,542.739208248058,551.85885164225,542.708369534315,551.563346056141,540.113205501228,549.708135379137,547.609451496549,550.353822259026,541.999761027523,551.542006509807,549.354012890085,551.52451713837,545.793364985223,553.419674173507,544.602371758699,"08f",0.0399620521467109
"12477","FBgn0083953","CG34117",2,618.383819429868,600.467466025981,617.631023501228,603.834479592927,622.35778878488,603.672941067389,619.542891163124,603.203289488968,621.931063410361,607.296157514854,617.837704213711,612.895094474119,615.992497901091,617.608944770968,619.95279475697,617.176306626039,618.066638640842,612.364069376687,619.579591200308,619.021440244407,"02f",0.039162076659324
"12490","FBgn0083972","CG34136",11,736.529090388034,738.09069475365,738.873569479406,740.433227442918,719.032946866229,721.820635304245,721.351111821767,723.722742208867,724.526800154931,722.678625896035,736.047397242623,737.14453364385,738.103732497657,738.737330989651,733.794925203412,728.411920191234,721.798129144441,723.711898320743,724.038538351602,724.7989801006,"11f",0.880406433870009
"12502","FBgn0083986","CG34150",2,485.051590920697,478.931870859039,488.158561606946,481.046269642437,487.792799051563,483.132414670815,489.154831016903,483.503170628365,490.714236257008,487.231090743973,509.159596174752,497.507365652231,510.27933155032,498.301900147418,511.274686718012,506.598351053623,511.888508924842,499.283637249814,513.042173115419,502.603941262184,"02f",0.0353443942883806
"12520","FBgn0085195","CG34166",7,1161.2511804574,1163.9873082022,1136.58628517622,1139.02423261879,1165.78361197257,1168.21096481139,1160.13426408568,1161.07142384702,1141.66430321159,1143.58421339227,1158.72801702488,1160.16377415622,1160.80060863445,1160.19130061593,1160.33820894907,1162.23003447457,1159.65411202504,1161.62348275145,1161.85807281705,1162.90487249244,"07f",0.03
"12622","FBgn0085320","CG34291",12,1172.43297088192,1171.44671158834,1177.6907711479,1174.50161472904,1164.3494905626,1153.99312980445,1173.11283939307,1170.11891758386,1169.16817449195,1158.05125818377,1171.836521907,1170.75274499563,1173.95161245026,1173.001211428,1166.56947831043,1168.74587582595,1170.01161657052,1167.84097867895,1167.62216762625,1168.51688931723,"12f",0.435115848859272
"12654","FBgn0085359","CG34330",12,720.651122035576,712.959855042475,722.060649131906,717.063275180165,723.706905634127,704.089814793879,722.556009897386,713.768183681548,725.392615320093,708.667914383915,718.131712245122,706.919553231942,718.7790874171,714.681433037848,719.521269215565,718.632764347806,719.673434959527,706.264994139101,721.696326345064,718.151228545089,"12f",0.280591249463217
"12705","FBgn0085432","pan",8,367.990330665728,354.958316797714,369.216453790108,345.838905029224,369.111546341259,357.702333814083,371.113015745971,354.062785709952,371.612866174506,348.733271488794,373.266708665587,356.029111878804,375.312740619369,373.347460639963,373.964024387139,371.020388194833,376.072990851087,358.408274448642,378.071387787314,374.124545697007,"08f",0.218233736717394
"12719","FBgn0085452","CG34423",2,452.384425457945,451.595033898303,454.96442068279,453.851322324094,456.081497043564,455.410109671375,455.049431171536,454.732609149907,458.96918587095,457.895208762392,452.10909559328,448.951242828461,451.776344995093,452.833993694298,454.224186136539,454.350492456291,453.711844028939,451.047923876014,455.9522532361,455.616451895464,"02p",Inf
"12791","FBgn0085810","CR41597",2,493.835553111409,474.062977738274,498.761626006773,476.158834191988,498.285147691467,478.8229619739,498.241832773505,476.24467920363,503.107274828236,481.091613460767,496.661495404112,488.485146348059,498.392727245621,498.28883047924,498.198082435005,495.557372566959,500.698802887837,491.45265167528,502.257716632891,499.553598420255,"02f",0.03
"12874","FBgn0086359","Invadolysin",8,598.125409321989,586.548419249939,575.90741802398,571.033203589818,600.504774779518,588.241693589548,595.053788963539,586.342824987561,578.502899726769,574.331470125735,597.574161187218,592.304038316229,594.133761502247,587.280499988192,598.298993204303,596.838754621017,595.473205061673,593.522990735304,590.901373279943,590.254405234794,"08f",0.0397119285993844
"12875","FBgn0086361","alph",2,515.737175800976,509.738691768963,519.709208056254,510.457251126369,518.569524796296,511.991734916772,518.919672070483,511.842241007031,523.09845861137,512.037571885208,515.103554754177,505.25072996172,514.574250522847,515.020229266814,516.860741806181,510.410630116881,515.725709574997,508.508927844139,517.621275418687,513.979935205624,"02p",Inf
"12876","FBgn0086362","spn-F",16,445.012924557809,443.576490673278,437.366835492166,435.162722304497,441.919398652757,440.50653684736,440.365876989086,442.571822014655,436.068168602589,431.579039832306,444.921916512513,447.037007055772,433.961294583497,436.137692099025,446.35703152061,444.241816289676,437.007140543592,438.733069767131,436.475601032259,436.993974189702,"16f",0.788517687631847
"12882","FBgn0086372","lap",16,525.16942600399,507.049674630968,528.802265838956,502.84909972143,523.6870314769,504.941463135337,526.408639941493,509.985127074518,527.513761804743,500.63873183588,521.646994418199,508.403869883984,523.683042004999,520.265305430203,519.018780089362,519.808579393825,522.035786838848,511.697115741396,523.094308479964,522.481619793751,"16f",0.697342066542316
"12905","FBgn0086605","CG9853",2,449.819873434347,427.909462392599,452.763064847219,432.303175491242,449.583124771284,431.287036218923,453.96821748045,432.160825599325,452.761317408796,436.436243333824,451.048546129459,447.74736907534,453.140333174129,450.988492040175,450.632786969191,446.774674234988,453.455158999956,449.985157007108,454.122461768284,450.963665846572,"02f",0.0392580373237691
"12931","FBgn0086676","spin",11,765.685740641081,767.884814325599,769.753142287336,771.104473472964,745.114297374923,747.791837867869,754.397871842192,757.835237003269,749.195354415042,752.026112933853,781.38285462281,782.519536123219,782.83697264496,778.045227036551,769.569313982297,770.501435518483,766.792793167635,764.527839535856,761.64004092968,757.603931509298,"11f",0.0353932306304929
"12954","FBgn0086768","Pcmt",14,516.067904386743,516.094699125143,517.98833314193,517.961694002064,514.275875624202,507.253000626159,510.443679797888,507.838238344289,512.780625656761,508.84825753922,515.768998302779,511.105978587384,516.917230017508,513.088036631269,517.462048002355,519.553723910538,509.536135325478,504.663314249585,511.556626859008,513.839389292042,"14p",Inf
"12959","FBgn0086785","Vps36",8,365.828924661308,358.810190783101,359.51470293136,347.299012016289,367.884450728088,363.039536136738,364.465877964241,357.592735490068,363.414722610891,351.589984380457,373.463307155526,354.832785754765,370.435455402549,345.200668479535,373.126339478078,366.446125224188,367.290301156966,352.680110018467,369.496569036476,348.153264687308,"08p",Inf
"12981","FBgn0087013","Karybeta3",14,799.431442967642,741.249591252665,792.37415107727,725.14386413278,803.072908710639,734.859671073556,800.859266786459,714.570028354986,793.760474328201,718.395030917346,809.775858548091,740.112648459579,805.241976018795,742.830055280288,811.125925808652,786.148587353376,803.759308625737,717.861570395539,805.999717832898,745.453515932468,"14f",0.387459491958903
"12995","FBgn0250732","gfzf",2,344.416992150825,327.290039878832,341.676629141386,330.771056312583,349.978356236592,331.465667037355,346.513962765663,331.031756760341,346.13948835951,335.184634010066,359.038027535835,331.512203765735,359.969698831936,338.729199740469,361.04148977251,350.827489557554,357.871087364614,334.224112598015,356.415359646878,343.235981904373,"02f",0.398253627392549
"12996","FBgn0250746","Prosbeta7",11,877.172460927105,878.885796106902,880.619360059691,882.811612991019,868.187963736924,870.587821063099,879.743512239189,881.691015367167,872.242281751416,874.715187031727,872.596405036101,874.122755712427,874.42207318235,876.581299956449,872.465933150987,871.198537310544,875.49002714114,877.236093860807,875.179637168971,874.194148574962,"11f",0.316231552754074
"13011","FBgn0250820","meigo",16,590.913272165325,529.701789455387,594.206315253861,508.579654260183,593.030381894885,527.066111930743,595.20698540219,525.141199356981,596.843489590793,504.667906515489,588.059487416474,539.916928649837,589.810720970144,572.789496797846,588.610467719866,557.70386629236,592.089483454943,534.442088307261,592.095832838427,561.708233278786,"16f",0.0394122654967069
"13019","FBgn0250830","CG12547",8,387.820709206949,380.682131284826,378.228055887996,374.635109411631,390.548464056984,385.54090982599,388.563489596779,380.270090707169,381.122958295309,379.441571426182,415.097120580878,392.253678893882,411.18091720714,381.687179734712,416.504003182588,404.974333102593,411.056018907694,390.209506300765,409.55659974516,386.05553482214,"08f",0.279302400932927
"13070","FBgn0259152","Clbn",16,402.561780043777,396.563141405592,399.910105677616,382.569798335976,401.04248166108,391.093858064318,405.646246191229,396.441797995287,399.017439093802,374.855322338874,411.797398317137,413.840206751667,413.050823663984,414.094071500299,408.330671147812,410.450154565836,414.60081112844,415.300406588137,411.679247029392,412.732330867756,"16f",0.0701035936830944
"13102","FBgn0259202","CG42306",2,438.132100773913,410.410930140094,441.633195521196,414.018919462263,436.53938376304,414.221537691704,439.876523250711,414.962264491098,439.284278010243,418.071433746919,433.05361749923,417.955345681594,434.649067049164,428.471114201896,434.243215078555,419.925613443081,435.69255589568,419.371600571191,436.206768948985,424.114098153791,"02f",0.0623667284210158
"13151","FBgn0259705","CG42359",2,386.904672550175,377.646445949362,389.873308321558,380.228823657116,389.919442791908,379.810640422836,388.520278690984,380.003713483013,393.337007117845,382.836095140246,392.196665547568,392.30700944474,393.696244381136,395.373584098378,393.958199486588,395.470957317472,395.814537643803,394.354587546278,398.054946850964,398.848335015407,"02f",0.0406324130032706
"13167","FBgn0259725","CG42379",14,259.429613152243,253.927261095716,255.169952970975,247.021948099792,258.598294749609,250.013408573213,251.834491068417,240.007218550868,254.577378056964,242.374626642099,277.729608066404,279.399701933961,273.974224908231,273.325976906819,275.069700405182,276.625509933055,271.475570432994,271.707370123744,273.410919340441,272.759519958136,"14f",0.0370472473663719
"13168","FBgn0259726","CG42380",14,259.43826065131,253.991823554224,255.385670119518,246.807140226617,258.588583502321,251.665936080683,251.838500935944,240.218456888872,254.810697276916,242.712691182032,277.729608066404,279.399701933961,273.974224908231,273.325976906819,275.069700405182,276.625509933055,271.475570432994,271.707370123744,273.410919340441,272.759519958136,"14f",0.0415971728694949
"13178","FBgn0259736","CG42390",2,683.527728291842,666.812263314258,686.892627804867,669.880207366768,681.029835074725,671.108062156687,687.95671583663,671.409892252392,683.043952121008,674.501824408487,679.898804528612,660.100455818776,681.391166295799,674.356174802041,681.209831317048,665.952353464347,683.624855531002,663.753894135602,684.635080589947,670.000877230341,"02p",Inf
"13188","FBgn0259785","pzg",1,478.497971082851,480.81543738795,481.550169998255,483.746394015066,482.178030594722,484.696161602284,480.791156993937,483.412387196729,485.696665126739,487.872221284331,492.052609299082,493.829872920778,492.184729058596,492.705248456716,494.160116805489,496.123523128394,493.202351414134,495.399343816134,493.741074603884,495.681167249502,"01f",0.189927449352649
"13285","FBgn0259993","lncRNA:CR42491",2,620.412500547124,616.592137836015,622.817586265469,620.423018280052,623.430919365165,621.236302907715,621.630451670526,620.862795100099,626.342743278021,625.738476325773,616.144310476235,613.870319318724,617.874109785739,619.813252557726,616.914609683709,617.025424498489,617.792085739662,617.422768083248,619.735580379059,621.329077692149,"02p",Inf
"13326","FBgn0260401","MED9",2,433.411607611559,428.439006652217,434.883916664281,432.731843953357,435.585990557033,432.652355801091,436.630419657282,432.440030621117,438.354420463442,437.128597736747,440.283228469426,432.329992563672,442.26112479037,431.165140706145,441.928360342146,435.485221881036,444.373844954724,436.021070641138,445.611470418254,434.571629999728,"02f",0.135224652092876
"13368","FBgn0260486","Ziz",16,473.856618177861,468.343845127486,452.041599476557,447.459937447613,469.673996023787,463.902956282085,454.249057984253,446.587515668365,446.139045443488,441.968736997373,470.80685760251,465.689788056543,467.905008220168,456.804004892712,464.245388501633,464.621565525475,454.201593303585,450.740386142581,456.298936355827,451.252419263232,"16f",0.0405684769192373
"13371","FBgn0260632","dl",2,530.174505091256,509.856126890299,532.400374366926,514.385742623322,525.902853703052,514.14428487925,531.191558704021,513.696495150779,528.723238835416,518.78197683831,536.694591945992,507.686762557743,536.209086903421,515.172866426555,535.631506978559,517.893754477245,535.190185848327,510.866405080082,537.181701384974,515.319764932078,"02p",Inf
"13398","FBgn0260746","Ect3",2,467.179550713571,437.848135051762,469.674429446153,441.772327895276,469.864357875356,440.693833732576,469.710996948645,440.146256058953,471.545927110487,445.780014654625,465.742714544431,459.928170175353,467.541511820133,460.213953159327,466.480352617908,465.10850418952,467.728747185744,461.3860116762,469.34276983911,463.282921916362,"02f",0.03
"13451","FBgn0260936","scny",16,551.895862687287,552.490805549081,540.308672402616,534.928858760369,532.236965389541,529.389711981159,525.802785372544,517.981242948133,519.801256320272,506.907120040066,553.883157719299,552.335771095154,554.539088673529,556.707925081626,534.382585722017,535.819170018971,535.772007426902,527.973406031065,535.68817326039,537.600931837459,"16f",0.395796252581656
"13458","FBgn0260945","Atg1",16,482.056162339616,459.001092937259,477.002808343459,447.861246543243,483.975464889444,443.986628055731,473.111649555394,442.233120501334,477.388061265312,430.553005796847,490.531940866964,461.548926012354,480.218709279997,456.639711511477,492.47295913872,486.641087384659,474.427195452186,445.768207672515,474.662345862691,459.332694305793,"16f",0.500128803065383
"13472","FBgn0260972","alc",16,686.891337256726,673.290256723928,681.034099730427,670.693830209035,675.736752105753,659.063015845722,672.066812286444,663.354303035981,668.955153086783,653.992600323593,684.45660088499,675.312153993385,685.45362469069,671.040750692401,681.396837549576,682.899552999256,671.484990437086,662.996889766103,669.283050337994,667.789405116173,"16f",0.528362446690873
"13486","FBgn0261020","wol",2,436.527947480669,384.330327136709,438.836379109565,389.549542357819,437.9369288249,387.42900038378,436.305783277785,391.511908637356,439.852187939382,392.227372988679,439.094707827386,427.962685599518,441.111680087383,436.631536456344,438.24830337776,434.883665590147,442.355725146744,432.206727247079,442.268632778369,436.661669787473,"02f",0.03
"13500","FBgn0261067","LSm1",2,498.771991785371,493.424869671902,502.147503404927,496.908641338211,502.543006584604,496.709453836947,501.905736736871,496.016672045853,506.335460325662,500.089749105375,503.03017348563,504.807260164127,504.479071011492,506.340702711024,504.078871267759,506.186631757629,505.913298127109,508.088075760774,507.951374262388,509.837226798899,"02f",0.0320464577219392
"13506","FBgn0261108","Atg13",8,508.717346364686,446.865521595565,503.07613599974,436.33087585682,510.516856372157,449.891828242934,511.771533726452,442.686259381997,507.506767714796,439.162068253915,509.489699674551,461.6010629454,511.548034116218,454.101676383923,511.33200310195,487.859033872747,512.355037420957,451.616681131729,513.882176195957,455.227373080815,"08f",0.100669399394039
"13515","FBgn0261244","inaE",16,468.453266849382,465.240327592692,454.764668458063,425.450696392649,445.46794854285,445.183913053625,435.485756024604,423.24883725392,431.500153633039,409.088577678166,466.39502714057,465.75428586454,468.351837379024,466.514810129815,462.773949568078,453.881962636407,433.30972780322,426.350945560817,426.057305170156,423.559237375523,"16f",0.0315542852715425
"13542","FBgn0261341","verm",8,608.368104932727,594.211294371021,613.08831929691,586.56324647295,612.796068248057,596.155115402686,612.688818992051,593.306603604222,617.615140655619,590.529583570366,613.452130731393,614.531832311222,612.439867872585,614.392885921934,615.348204384711,614.383810792184,614.531379008323,612.42270313016,615.239314105269,615.280393041854,"08f",0.03
"13561","FBgn0261396","Rpn3",16,716.675321393024,716.657001911189,713.451374065326,712.349524745151,699.496935961116,698.171032021576,709.993627283026,710.44254713825,697.402885019373,693.756978403825,711.503764136296,711.100890909919,711.739590558653,713.840766013704,712.020383674775,712.056785827877,709.144217835571,709.408186545342,711.337762835053,712.436483530731,"16f",0.330292402849084
"13570","FBgn0261437","CSN8",8,462.282327262952,464.550522758691,459.275482043971,456.490626836479,466.817032284457,469.182170537692,465.264900977923,466.804045405398,463.697454582792,461.672354058687,478.431997946435,478.784222016098,480.010152132216,477.190922611671,480.397713639113,481.868146503526,478.140934250227,480.288469712829,480.230945792268,481.139991205297,"08f",0.0418535820403461
"13613","FBgn0261554","CG42672",14,498.93593434159,485.828563115777,495.854835870004,480.245900883105,502.277405143787,484.780464291279,498.333172699774,475.652896192102,499.002536218253,479.074894073918,507.828264513898,481.145211659089,503.919805411397,480.333545510557,509.391008586732,499.787990450056,504.223694796038,469.17278212133,502.992254602157,480.046774873893,"14p",Inf
"13617","FBgn0261561","CG42675",1,359.629323318702,361.730965557823,364.239418579385,366.223313580224,361.820423281204,364.177480360746,362.818635587392,364.251163602424,366.642801972948,369.042391272842,364.188669515388,362.308313710467,364.6066944627,365.573567026482,365.776617895695,363.430178754466,366.745956774092,365.277330076063,367.914551083213,367.589800255408,"01f",0.0399960767484883
"13619","FBgn0261563","wb",12,370.359589121095,371.429722847513,374.37867558669,374.777401820456,367.411938448618,362.010329078257,369.118466025475,366.610721184423,371.535823968565,365.770782780431,373.377862077884,375.039256967138,373.039440374413,374.568026253285,374.926481185841,375.902555351215,371.105921264802,371.73340441324,371.071461326016,373.33220161904,"12f",0.0403288306859149
"13640","FBgn0261597","RpS26",2,1053.69549424456,1041.77099279992,1054.06732745274,1044.03933057097,1051.85132341453,1045.18125812928,1057.28607174706,1045.59934348987,1053.44637890766,1046.98871560175,1048.92172859126,1049.15780251483,1051.00274664697,1047.73615373193,1050.39375482115,1048.21793375364,1052.05976489698,1052.24828642609,1054.17579565221,1050.09907754977,"02f",0.03
"13642","FBgn0261602","RpL8",2,1050.89447862926,988.205976312914,1050.85527801395,991.254273700385,1051.91862406953,991.705140685896,1054.61452357142,995.019848912779,1049.80080632982,994.203075155011,1047.28460301398,1026.11876083367,1049.25410168855,1025.49174244716,1047.3777276084,1031.99502233999,1050.14765537607,1025.85477685066,1051.62691614198,1025.99147688432,"02f",0.03
"13766","FBgn0261938","mtRNApol",2,336.491145504018,315.592815440754,328.215585521199,317.595144861582,340.21712996169,319.622951035665,335.899816384398,318.308854211759,332.72967607324,322.105342009934,355.071560961045,327.530884008646,346.451681900175,328.188165960567,356.548377677326,343.874880805388,350.331727638059,327.684752995652,347.701481024617,331.679066500607,"02f",0.193658138011986
"13774","FBgn0261975","CG42806",2,517.491169828467,487.115774272918,518.525686265096,490.763115301065,520.416873009197,489.771909709617,520.084123999565,490.337525487484,522.597091468,493.470424341788,523.349000517795,489.705958171615,524.522362171879,500.836226846379,525.3202049505,507.562661222894,524.635554860312,493.469077200966,526.875964067473,498.559631981678,"02f",0.221040399469484
"13840","FBgn0262116","RNASEK",12,767.073264185066,747.3506486322,768.463246336628,750.932769405904,769.898707739854,744.093415762928,771.174230178161,747.652733322702,771.430306969838,747.530265526498,772.825773022454,770.173182643311,774.940863565714,773.72678327342,773.02620056618,768.502523816522,775.063170299366,773.549246074477,776.998669737108,771.289260876713,"12f",0.0375430345263239
"13937","FBgn0262353","CG43051",16,645.855251992889,606.632114251462,649.156346862272,599.066560556185,649.175307997868,601.269060947498,648.337182597256,595.254860194258,653.458723373039,593.197191396793,655.113673338401,603.794019923086,656.333181419183,637.58393674816,656.915706965289,621.824870439653,659.07329943884,599.962083006686,660.359361958445,623.735248938506,"16f",0.1602440993797
"14093","FBgn0262559","Mdh2",2,877.177865564108,820.851147543473,878.822751973548,826.971496612505,880.450237082396,823.064046362779,880.888175474778,847.500631551472,880.868690606561,826.42155655908,880.555881083662,832.373033156246,880.894168545835,861.86975269407,882.603623383783,850.940076791877,883.40084483689,833.311185984738,884.647565908399,852.98445105708,"02f",0.784834372116691
"14143","FBgn0262631","lncRNA:CR43148",14,422.989706450512,403.496441007698,421.144225878378,399.179987581441,415.151940088962,392.070704684793,412.574407681177,382.260684253641,412.780817922761,387.042606705028,419.150825364446,402.663562918707,418.796405876055,404.591125277567,409.801229064924,404.51495783218,410.142897236561,384.840128144729,408.705437948045,392.965662260703,"14f",0.130949030110075
"14146","FBgn0262656","Myc",14,502.486721334061,497.057940142391,493.727756578903,492.759844954971,505.119824951953,497.416552046175,495.072474111926,490.042188048438,496.280102700328,493.305726381711,510.872707527479,509.875277092667,507.57015556514,504.511404502801,511.224094745227,512.365147405505,506.010066596483,503.172199209054,507.354784677643,505.834065285893,"14f",0.251647662481493
"14234","FBgn0262871","lute",2,621.83670593209,564.053463660345,621.800142610676,567.173427238583,626.517577878934,567.128819129518,625.587095975352,566.897673962889,626.745985478514,569.326117168855,628.283859101765,573.272609692319,623.718664319778,593.241719602528,630.387018738044,604.462532674754,628.136021857301,574.870796232843,627.533603241693,593.549375423832,"02f",0.434742983107146
"14293","FBgn0262976","lawc",8,325.37643242287,321.414626757721,326.273366305129,317.730941710639,329.679821738483,324.352716121477,330.571807193937,326.03430556227,330.292268688288,320.648428596526,330.685187744992,330.305872917744,322.498058373025,323.707505861786,332.373007441463,334.467169756661,331.341309439776,331.819589302891,326.185996971736,327.476228163049,"08f",0.219150760005313
"14367","FBgn0263093","CR43361",2,458.605602928655,404.423088337731,457.934373610587,408.016763087467,461.065721355026,406.470475240384,458.641814749656,408.139369063784,459.962139887435,409.832195822306,454.035290631067,438.659227123848,455.898962951551,435.324201785508,454.348744643932,443.095937778846,455.766180122025,440.798065546544,457.460220550618,434.36764053267,"02f",0.03
"14430","FBgn0263260","sel",12,626.541388134799,581.384506257386,626.89969947999,584.024475322435,622.025753622012,573.016097921527,626.215141045961,578.912860178386,623.057055003199,575.267114291253,634.562482165134,605.888614843124,633.351197479008,617.173085806802,629.886578267614,615.851065311094,627.547099023545,602.425545644099,629.605077102191,613.174816955838,"12f",0.0402558725249856
"14437","FBgn0263316","Mrp4",13,441.885504016136,443.176448575666,433.443662349008,435.574329905414,433.920843797281,433.075791175849,418.850911225473,420.918781984818,423.462886283151,425.606075256908,442.184171135199,443.909279924789,437.631029187909,438.313901708082,436.163855936121,438.3369340398,424.298972847833,425.672199282646,425.290863622493,427.571706020112,"13f",0.0300888983580532
"14439","FBgn0263321","CG43402",12,897.741001717035,892.866681856168,901.386768020934,896.524068666656,898.057094932972,887.604714148087,898.67187600818,891.438414436904,901.34053090031,891.947113536491,893.794430338116,891.533044253312,894.223500429711,894.47339070832,893.166274353422,885.072886403853,897.17924361455,893.328632445963,894.981885204857,888.44776057433,"12p",Inf
"14490","FBgn0263398","Uck",14,407.280741180603,391.72465774579,402.289343256517,392.244119666995,410.941507085394,390.002858585041,405.28843006361,384.386031285513,405.223933699296,388.752693577732,425.584822456998,395.061167447761,423.39595302319,390.068541764467,427.568349134552,419.504984259555,412.903047669088,380.916308540619,414.332363750656,390.687407642515,"14p",Inf
"14747","FBgn0263830","CG40486",12,691.922809114274,672.53146783266,687.84784019562,673.589719395449,689.035293018934,652.932195662025,695.181840437587,666.399646342023,682.050678408574,655.481323757516,691.46778659235,682.724262174223,693.582877135609,690.195170395128,692.360234873941,667.654624068062,692.697815037243,676.044471891599,694.329054390599,669.400854316558,"12f",0.0306949020116062
"14785","FBgn0263968","nonC",13,310.472536498427,312.716107625678,310.933976496156,313.315012954809,310.710868334045,311.95788781444,305.70174052367,308.008836760692,309.992520724834,312.128451756444,319.28206728513,319.816341839037,317.673137824048,317.829007339882,318.206823553993,320.3491434103,313.346487395227,314.132999192051,315.032507870515,316.069453450569,"13f",0.489369047458097
