"","geneid","gene_name","int_25C","cos_25C","sin_25C","decaycos","decaysin","decayint","cos_18C","sin_18C","lambda","pval_cycle_25C","pval_cycle_18C","pval_cycle_diff","pval_phase_diff","pval_amp_diff","pval_median_diff","small_tpm","nboot","niter","convergence"
"13124","FBgn0259233","CG42331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13125","FBgn0259236","comm3",5.47591085164141,-0.791734777011026,0.603136402299755,352.32435137192,60.012280734386,-352.983644780967,1.00098097942508,0.282706815027963,0.996815497812172,0.12,0.058,0.182,0.114,0.98,0.432,FALSE,1000,76,TRUE
"13126","FBgn0259237","CG42335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13127","FBgn0259238","CG42336",92.9652673820932,16.5855470106916,-4.40824981147639,51.5557972711929,-20.158077303458,-72.5143524018925,-39.8351136250569,-1.09002162925129,0.0675600372217613,0.144,0.187,0.059,0.554,0.394,0,FALSE,1000,51,TRUE
"13128","FBgn0259239","CG42337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13129","FBgn0259241","CG42339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13130","FBgn0259242","CG42340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13131","FBgn0259243","Pka-R1",59.3154118999676,0.604364487210625,-1.55521430013471,141.586375318634,95.7191806387005,-139.697283145479,4.02097797453657,1.89932393004125,1.0022425310492,0.643,0.011,0.273,0.424,0.344,0.006,FALSE,1000,115,TRUE
"13132","FBgn0259244","CG42342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13133","FBgn0259245","DIP-beta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13134","FBgn0259246","brp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13135","FBgn0259481","Mob2",69.5051595416508,-1.44479958491724,0.756065279746748,-30.2267249340695,-12.7351769655411,8.7541909448004,10.3981801748832,-0.333410788709499,0.129164267069619,0.89,0.001,0.022,0.762,0.032,0,FALSE,1000,67,TRUE
"13136","FBgn0259482","Mob3",28.3410210082357,0.349220964898574,0.403039180152654,1.56416111970888,-2.07615812870625,-7.83810665429833,3.27622439569908,-0.209472894744053,0.0498070033484765,0.947,0,0.056,0.884,0.026,0.004,FALSE,1000,126,TRUE
"13137","FBgn0259483","Mob4",42.0719083865413,1.56121658258739,-1.07315030816558,0.814953994220154,7.48613809761186,-9.29816028150825,2.72320718270989,-0.750047386358119,0.034145863569174,0.267,0.143,0.45,0.494,0.23,0.038,FALSE,1000,60,TRUE
"13138","FBgn0259676","DNApol-alpha60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13139","FBgn0259677","CG42346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13140","FBgn0259678","sqa",19.3667088104194,1.0900167741645,2.15272620934392,-3.46857119193897,1.15971419653088,6.37638768751896,-2.19537634910483,-0.275080885424251,0.031442753682492,0.067,0.004,0.04,0.02,1,0.648,FALSE,1000,94,TRUE
"13141","FBgn0259680","Pkcdelta",8.35545646544221,-0.685473168684847,0.827417996977205,-1.64751124573406,-1.07599762810668,1.86794510212657,0.19535315768975,-0.529786122625218,0.039235380483668,0.096,0.191,0.694,0.568,0.398,0.356,FALSE,1000,95,TRUE
"13142","FBgn0259682","Jabba",328.429674991366,8.4745682626578,-10.7491627553379,-550.396119415706,-204.718666401109,617.521863697776,-2.81788126425239,10.2423444789314,0.18050905503859,0.513,0.897,0.885,0.852,0.868,0,FALSE,1000,33,TRUE
"13143","FBgn0259683","Ir40a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13144","FBgn0259685","crb",8.81508385711778,0.163185426456962,0.536096998354589,5.747090207953,-19.1613643528993,-10.5220753434714,1.08109367279078,-0.34920226702797,0.429514428088759,0.3,0.342,0.579,0.43,0.228,0,FALSE,1000,73,TRUE
"13145","FBgn0259699","CG42353",10.0349974920183,-0.794601880551819,0.0257538041193328,5.53692254226084,-14.0012262571463,-7.3918337752037,1.04286629349394,0.0750087814655511,0.429307755811932,0.263,0.508,0.147,0.77,0.374,0.06,FALSE,1000,65,TRUE
"13146","FBgn0259700","CG42354",74.354627400944,-3.24348413459348,-1.25786519115697,-110.108093991562,-50.9501659854818,102.195850018507,4.31495125172303,1.66594506883955,0.514636674184239,0.2,0.371,0.162,0.888,0.328,0.04,FALSE,1000,82,TRUE
"13147","FBgn0259701","CG42355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13148","FBgn0259702","CG42356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13149","FBgn0259703","CG42357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13150","FBgn0259704","Nsun5",16.8714881651437,0.458063539241008,-0.832392252581173,1.51736389768524,3.12261762998113,-4.84620920632539,1.33802814486678,-0.802664680482907,0.0397780185256229,0.287,0.205,0.616,0.64,0.204,0.082,FALSE,1000,80,TRUE
"13151","FBgn0259705","CG42359",16.8850217180346,-1.07375782312855,-0.185257890131971,3.94854206130698,5.90228517068793,-7.20065648919126,0.957242972228359,-1.49015110023414,0.0404952965084346,0.149,0.134,0.329,0.214,0.574,0.004,FALSE,1000,83,TRUE
"13152","FBgn0259707","CG42361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13153","FBgn0259708","CG42362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13154","FBgn0259709","CG42363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13155","FBgn0259710","CG42364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13156","FBgn0259711","CG42365",10.4911016392834,-0.223585148930741,-0.608644503945532,0.985056478508448,1.33310367179269,-2.74127734189134,-0.765488384342636,0.34689370090346,0.0712247829436694,0.686,0.446,0.773,0.734,0.702,0,FALSE,1000,37,TRUE
"13157","FBgn0259712","CG42366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13158","FBgn0259713","CG42367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13159","FBgn0259714","DIP-epsilon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13160","FBgn0259715","CG42369",414.874025871909,-29.8215009903049,-4.7279000341231,-47.7657456462382,-183.110667384887,211.908546955911,21.4596353806479,18.6366373311707,0.0742512676274264,0.005,0.535,0.33,0.456,0.412,0,FALSE,1000,61,TRUE
"13161","FBgn0259716","Nepl6",49.8860352177133,1.59106438375121,-6.19974352922036,319.221860970079,203.894914489958,-297.43592125826,-9.06137265074021,2.99576067747874,0.855510601164655,0.163,0.016,0.128,0.106,0.632,0,FALSE,1000,63,TRUE
"13162","FBgn0259717","CG42371",40.4011249571401,2.57886537575187,-2.45603267430829,1.20262827274227,5.58359952289182,-4.44009846994302,-1.35420848049372,-0.944323593338907,0.0304868914732045,0,0.054,0.582,0.318,0.808,0,FALSE,1000,122,TRUE
"13163","FBgn0259718","CG42372",14.6178811510702,0.891002469791459,0.117934268639105,6.71602366071314,3.8379411595524,-5.62004238039535,-0.236668500897675,-1.24029173883396,0.0707527136395655,0.302,0.24,0.298,0.316,0.676,0.244,FALSE,1000,99,TRUE
"13164","FBgn0259720","CG42374",11.8457429435393,0.84409338431924,-0.158138169703389,1.82039924983431,0.473991796449968,-3.49851995186147,-0.239372286290987,-0.103295527283653,0.0300000420614988,0.044,0.847,0.978,0.888,0.766,0.026,FALSE,1000,214,TRUE
"13165","FBgn0259721","CG42375",13.6356492130974,0.198030658530101,-0.1601829860398,0.00248509189113377,0.606406358461334,-4.87741315206226,2.07370881739905,-1.09149140112255,0.03,0.878,0.076,0.115,0.898,0.064,0,FALSE,1000,114,TRUE
"13166","FBgn0259722","CG42376",51.892371712048,0.877912713349937,7.21544802539914,11.1069174395017,9.60637925960552,-10.5813400634375,-3.40866820740108,-7.958150630178,0.0368952522008757,0.002,0.223,0.017,0.12,0.11,0.092,FALSE,1000,44,TRUE
"13167","FBgn0259725","CG42379",9.86739430007412,-0.366747235499523,-0.522534800604163,1.74049080712904,-0.313634272733837,-3.04277050073476,-0.0190323448170353,-0.53285698549483,0.03,0,0,0.301,0.73,0.06,0.002,FALSE,1000,154,TRUE
"13168","FBgn0259726","CG42380",9.89160765074997,-0.325671932051126,-0.536551430991022,1.80670015247268,-0.317924584761033,-3.01650531554954,0.0430612400984646,-0.526322602664646,0.0397588928860907,0,0.001,0.415,0.714,0.112,0,FALSE,1000,75,TRUE
"13169","FBgn0259727","CG42381",9.25815880504181,-0.399452317360336,-0.512136959296154,1.81653098455595,-0.999805589847137,-2.45164714882579,0.230914782761322,-0.178233997926451,0.0327570929281461,0,0.003,0.618,0.436,0.622,0.156,FALSE,1000,76,TRUE
"13170","FBgn0259728","CG42382",8.82767023104436,0.426892226091279,0.524727815938855,141.87152792911,33.0135732752037,-140.567252449356,-0.394122336440879,-0.225771557859624,0.706380949244545,0.487,0.843,0.817,0.8,0.87,0.132,FALSE,1000,127,TRUE
"13171","FBgn0259729","CG42383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13172","FBgn0259730","tal-1A",5.01833145380046,-1.29632074580365,0.628331451009402,288.431237374204,115.114603765812,-292.415687414996,1.17758704458676,1.35648641579251,0.738941448410855,0,0.013,0.173,0.102,0.308,0,FALSE,1000,78,TRUE
"13173","FBgn0259731","tal-2A",5.18536281218569,-1.09463718679513,0.716818088098549,290.055041312761,114.309850381233,-293.461180036908,0.871929359416858,1.56627973161583,0.73191872902402,0,0.003,0.134,0.126,0.156,0,FALSE,1000,85,TRUE
"13174","FBgn0259732","tal-3A",4.95756586029319,-1.7002226486833,0.672170842970034,288.821757906596,115.571695266703,-293.199020277536,1.5437757908419,1.45281904601403,0.732220282758694,0,0.006,0.103,0.046,0.492,0,FALSE,1000,75,TRUE
"13175","FBgn0259733","tal-AA",5.02483234969249,-1.26754267502555,0.633428940000562,289.396385396037,115.310414432419,-293.206488534869,1.078920779874,1.50923121847852,0.736406970039572,0,0.005,0.104,0.088,0.23,0,FALSE,1000,66,TRUE
"13176","FBgn0259734","Nost",17.3120633095924,-0.952063332170059,0.00309601233780173,-9.40117234851059,-5.35373874722216,4.57302451320787,3.54526125085753,0.718233256704422,0.130566820265083,0.728,0.079,0.071,0.854,0.19,0.296,FALSE,1000,86,TRUE
"13177","FBgn0259735","mtgo",14.5781166703532,-1.12544534604655,0.154796487236809,-4.95831874798868,-1.12694140192927,-4.67037568991323,4.7640159397193,-0.321164229202098,0.0391110598593191,0.054,0.073,0.01,0.99,0.182,0,FALSE,1000,35,TRUE
"13178","FBgn0259736","CG42390",93.2350398720917,-4.68410862493779,-0.1962946093968,-79.3737623781201,-90.8285357970526,96.7013520475152,9.19575176351691,3.31434735063745,0.24803665615278,0.859,0.262,0.585,0.828,0.612,0.002,FALSE,1000,54,TRUE
"13179","FBgn0259737","CG42391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13180","FBgn0259738","CG42392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13181","FBgn0259739","CG42393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13182","FBgn0259740","CG42394",26.9419265884605,0.57306041761615,3.02316585430307,370.018499397091,-79.9696655287858,-377.058948927101,0.248524518188789,0.964543738855501,1.01254584933669,0.238,0.359,0.952,0.944,0.824,0.036,FALSE,1000,58,TRUE
"13183","FBgn0259741","CG42395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13184","FBgn0259742","CG42360",9.65638792859953,0.196870657934499,0.00955318720359504,14.6616196147177,-6.45737879635549,-17.0256615861199,1.21042903610369,-1.02706948652501,0.343710979917761,0.843,0.007,0.061,0.776,0.05,0.028,FALSE,1000,83,TRUE
"13185","FBgn0259745","wech",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13186","FBgn0259748","CG42397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13187","FBgn0259749","mmy",48.6531709343859,2.30628948025548,1.06713156541199,241.955301819389,38.2497111866289,-241.648161914225,-0.921113902630568,-1.00683758352882,0.462017817415877,0.852,0.474,0.953,0.932,0.376,0.848,FALSE,1000,96,TRUE
"13188","FBgn0259785","pzg",27.6078387458669,1.19545933088553,0.195586019501435,31.7171886302668,-21.1133772064154,-33.0011833233549,0.855465733698992,-0.562122329419048,0.249927675929608,0.086,0.63,0.893,0.87,0.24,0.732,FALSE,1000,103,TRUE
"13189","FBgn0259789","zld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13190","FBgn0259791","bora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13191","FBgn0259794","sinah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13192","FBgn0259795","loopin-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13193","FBgn0259817","SteXh:CG42398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13194","FBgn0259818","CG42399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13195","FBgn0259821","CG42402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13196","FBgn0259822","Ca-beta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13197","FBgn0259823","CG42404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13198","FBgn0259824","Hip14",13.8114050833448,0.197535671918366,-0.680667590494792,-2.97715736690095,3.85083961327202,-5.86035797725585,2.56992195284406,-0.937322449755748,0.03,0.152,0.157,0.359,0.412,0.16,0,FALSE,1000,118,TRUE
"13199","FBgn0259831","CG34309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13200","FBgn0259832","CG34229",28.340509508453,1.47972595042254,-1.87052636158549,4.55365620485709,1.22526252059892,-6.71242991406138,-0.864487414443909,1.04439096053792,0.03,0.489,0.575,0.865,0.978,0.46,0.094,FALSE,1000,100,TRUE
"13201","FBgn0259834","out",10.0828203323719,-0.869893432959123,0.585323292772358,-0.764507215236455,3.42808736866586,-7.21383671072183,1.90271793586903,-1.52302965165562,0.0314986041038474,0.212,0.821,0.543,0.776,0.588,0,FALSE,1000,120,TRUE
"13202","FBgn0259837","Su(Ste):CR42406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13203","FBgn0259838","Su(Ste):CR42407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13204","FBgn0259839","Su(Ste):CR42408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13205","FBgn0259840","Su(Ste):CR42409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13206","FBgn0259841","Su(Ste):CR42410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13207","FBgn0259842","Su(Ste):CR42411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13208","FBgn0259843","Su(Ste):CR42412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13209","FBgn0259845","Su(Ste):CR42414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13210","FBgn0259846","Su(Ste):CR42415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13211","FBgn0259847","Su(Ste):CR42416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13212","FBgn0259848","Su(Ste):CR42417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13213","FBgn0259849","Su(Ste):CR42418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13214","FBgn0259850","Su(Ste):CR42419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13215","FBgn0259851","Su(Ste):CR42420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13216","FBgn0259852","Su(Ste):CR42421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13217","FBgn0259853","Su(Ste):CR42422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13218","FBgn0259855","Su(Ste):CR42424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13219","FBgn0259856","Su(Ste):CR42425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13220","FBgn0259857","Su(Ste):CR42426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13221","FBgn0259858","Su(Ste):CR42427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13222","FBgn0259859","Su(Ste):CR42428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13223","FBgn0259860","Su(Ste):CR42429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13224","FBgn0259861","Su(Ste):CR42430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13225","FBgn0259862","Su(Ste):CR42431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13226","FBgn0259863","Su(Ste):CR42432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13227","FBgn0259864","Su(Ste):CR42433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13228","FBgn0259869","Su(Ste):CR42438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13229","FBgn0259870","Su(Ste):CR42439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13230","FBgn0259875","Su(Ste):CR42444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13231","FBgn0259876","Cap-G",5.94724792250098,-0.537348294490542,-0.561892508325494,0.512910793307301,1.93329035312273,-2.42125012858524,1.45516481656861,-0.32678466472542,0.0391868856055233,0.002,0.698,0.418,0.372,0.548,0.752,FALSE,1000,76,TRUE
"13232","FBgn0259878","Fs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13233","FBgn0259896","NimC1",50.4017230451569,-2.43063138358345,1.97318332018995,-8.16885789055555,-3.7015614868354,17.130182907681,5.63280984796708,1.73157722297284,0.0304296249019847,0.883,0.245,0.561,0.688,0.568,0.002,FALSE,1000,37,TRUE
"13234","FBgn0259916","CG42445",12.507746194589,0.224350814915772,-0.431560656517809,2.28518818748711,0.880768648496774,-5.90902095286562,0.289373958994627,-0.608184988651316,0.03,0.688,0.364,0.708,0.93,0.446,0,FALSE,1000,89,TRUE
"13235","FBgn0259917","CG42446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13236","FBgn0259918","inaF-B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13237","FBgn0259922","Skadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13238","FBgn0259923","Sep4",7.38538980022201,-0.323202838489836,-0.537714984163682,-0.162971994231736,0.646869021938302,-2.50620108905038,0.47470218852223,-0.110748939391124,0.03,0.06,0.499,0.729,0.514,0.594,0.008,FALSE,1000,70,TRUE
"13239","FBgn0259926","CG42449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13240","FBgn0259927","CG42450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13241","FBgn0259932","CG42455",13.2192238009574,-0.0239293146540436,-0.571803579031143,3.8460981014422,1.83578456875851,-2.94800676143487,-0.161882324233396,0.382480226559075,0.0400388682658459,0.32,0.948,0.81,0.992,0.874,0.124,FALSE,1000,78,TRUE
"13242","FBgn0259933","CG42456",15.2478607165708,0.0815005436387092,-0.137457982266348,-322.881418010436,-180.127454875479,322.069396850452,1.22354694621877,0.831123055755992,1.01106411934026,0.886,0.191,0.358,0.74,0.168,0.514,FALSE,1000,75,TRUE
"13243","FBgn0259935","CG42458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13244","FBgn0259936","Uhg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13245","FBgn0259937","Nop60B",80.068584303464,14.8291214100374,-6.0596361418189,69.8297178886722,-26.4558365238643,-89.7610205806069,0.840266123834963,-5.53219408759215,0.162264797426475,0.008,0.616,0.983,0.936,0.684,0.152,FALSE,1000,36,TRUE
"13246","FBgn0259938","cwo",37.6434919049025,-7.73316034081496,-4.31255245919453,-1314.88297082786,-668.222611340457,1299.03285235547,2.46636769472525,6.26469220739908,0.854085228219508,0,0.034,0.065,0.172,0.434,0,FALSE,1000,80,TRUE
"13247","FBgn0259949","Sfp23F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13248","FBgn0259950","CG42460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13249","FBgn0259951","Sfp24Ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13250","FBgn0259952","Sfp24Bb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13251","FBgn0259953","Sfp24Bd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13252","FBgn0259954","CG42464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13253","FBgn0259955","CG42465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13254","FBgn0259956","Sfp24C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13255","FBgn0259957","CG42467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13256","FBgn0259958","Sfp24F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13257","FBgn0259959","Sfp26Ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13258","FBgn0259960","CG42470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13259","FBgn0259961","CG42471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13260","FBgn0259962","Sfp33A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13261","FBgn0259963","Sfp33A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13262","FBgn0259964","Sfp33A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13263","FBgn0259965","Sfp35C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13264","FBgn0259966","Sfp51E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13265","FBgn0259967","Sfp53D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13266","FBgn0259968","Sfp60F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13267","FBgn0259969","Sfp65A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"13268","FBgn0259970","Sfp70A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
